iter	RMSE
6398	284700.3982
6399	284694.8526
6400	284673.6582
6401	284671.0571
6402	284666.8018
6403	284659.7383
6404	284652.4043
6405	284643.0509
6406	284635.6468
6407	284627.9664
6408	284617.6461
6409	284611.4482
6410	284603.8725
6411	284597.086
6412	284587.9327
6413	284581.1359
6414	284573.1901
6415	284563.3697
6416	284554.2932
6417	284548.4235
6418	284538.6122
6419	284533.9215
6420	284524.8832
6421	284522.7128
6422	284519.1908
6423	284512.6172
6424	284505.099
6425	284496.5922
6426	284490.3128
6427	284486.2352
6428	284473.5449
6429	284466.9459
6430	284457.9241
6431	284450.6394
6432	284435.6563
6433	284427.6665
6434	284420.3044
6435	284413.5948
6436	284405.7883
6437	284398.4379
6438	284394.6655
6439	284388.8826
6440	284380.4067
6441	284374.4577
6442	284372.4019
6443	284366.2527
6444	284352.6051
6445	284349.5768
6446	284341.453
6447	284331.3538
6448	284324.6844
6449	284318.7319
6450	284312.6548
6451	284307.3854
6452	284300.6592
6453	284296.1126
6454	284292.081
6455	284280.033
6456	284272.0513
6457	284264.4179
6458	284258.8939
6459	284253.2419
6460	284241.1207
6461	284238.1363
6462	284229.2173
6463	284223.4041
6464	284214.7475
6465	284208.4356
6466	284199.4078
6467	284191.2465
6468	284186.2437
6469	284176.2211
6470	284169.633
6471	284162.578
6472	284145.2909
6473	284139.1188
6474	284131.3146
6475	284123.5776
6476	284113.4576
6477	284110.6101
6478	284104.666
6479	284095.9181
6480	284089.819
6481	284082.3469
6482	284079.1308
6483	284071.9484
6484	284063.142
6485	284052.6045
6486	284046.108
6487	284038.5125
6488	284029.9478
6489	284024.5324
6490	284020.2662
6491	284008.0703
6492	283996.6736
6493	283990.5857
6494	283984.8487
6495	283977.6194
6496	283971.4298
6497	283963.2839
6498	283955.4188
6499	283947.2341
6500	283927.3823
6501	283921.3706
6502	283919.3738
6503	283912.3811
6504	283906.6333
6505	283901.8306
6506	283896.5909
6507	283888.8832
6508	283884.0209
6509	283881.0726
6510	283876.651
6511	283871.7076
6512	283866.1345
6513	283858.8436
6514	283853.5228
6515	283843.9685
6516	283835.2659
6517	283828.6148
6518	283820.5078
6519	283812.31
6520	283807.0884
6521	283800.8898
6522	283793.3338
6523	283785.0374
6524	283777.3689
6525	283771.6234
6526	283762.9772
6527	283755.9369
6528	283752.4851
6529	283743.2874
6530	283736.8459
6531	283729.9897
6532	283723.908
6533	283711.8432
6534	283699.4734
6535	283693.2523
6536	283686.8026
6537	283676.937
6538	283668.6142
6539	283659.2201
6540	283650.6156
6541	283647.4172
6542	283642.9743
6543	283636.877
6544	283628.9438
6545	283618.748
6546	283609.4517
6547	283599.9585
6548	283591.7331
6549	283585.0148
6550	283579.4396
6551	283570.1213
6552	283563.1483
6553	283553.2997
6554	283543.7677
6555	283531.7845
6556	283521.8894
6557	283517.3511
6558	283510.8533
6559	283504.7225
6560	283491.732
6561	283484.1329
6562	283479.6472
6563	283471.5433
6564	283463.8862
6565	283454.3797
6566	283447.2841
6567	283440.0026
6568	283433.7185
6569	283427.9072
6570	283421.3732
6571	283412.9318
6572	283407.2423
6573	283399.38
6574	283391.4748
6575	283383.081
6576	283362.5713
6577	283351.8092
6578	283345.858
6579	283339.2483
6580	283335.0777
6581	283326.6777
6582	283318.8273
6583	283311.0512
6584	283305.2057
6585	283299.964
6586	283295.031
6587	283288.1719
6588	283283.2386
6589	283275.8621
6590	283269.3537
6591	283263.3051
6592	283255.2624
6593	283247.5508
6594	283240.7682
6595	283229.3261
6596	283217.8101
6597	283213.8906
6598	283209.2252
6599	283202.3508
6600	283195.8607
6601	283191.8015
6602	283178.5163
6603	283173.5382
6604	283166.0119
6605	283154.6375
6606	283147.9779
6607	283138.2929
6608	283132.4513
6609	283125.1718
6610	283117.7185
6611	283111.5381
6612	283101.8191
6613	283096.3888
6614	283087.5095
6615	283082.9401
6616	283068.5192
6617	283062.1041
6618	283051.6651
6619	283044.6661
6620	283038.4189
6621	283031.5448
6622	283025.9497
6623	283019.2225
6624	283011.5873
6625	283003.3805
6626	282997.8087
6627	282988.4005
6628	282981.816
6629	282977.0698
6630	282964.0799
6631	282954.3117
6632	282948.9276
6633	282932.1407
6634	282926.4511
6635	282920.224
6636	282915.1562
6637	282905.7071
6638	282893.2884
6639	282890.4194
6640	282886.4986
6641	282880.7081
6642	282875.3817
6643	282869.4441
6644	282862.3177
6645	282856.4616
6646	282844.8224
6647	282835.0018
6648	282832.067
6649	282825.9523
6650	282820.9291
6651	282814.3417
6652	282804.3274
6653	282798.2394
6654	282793.4574
6655	282788.1096
6656	282778.4755
6657	282769.3033
6658	282759.3674
6659	282752.1167
6660	282745.244
6661	282735.7363
6662	282728.903
6663	282715.6171
6664	282710.3791
6665	282704.0122
6666	282697.1422
6667	282690.09
6668	282681.4838
6669	282672.1872
6670	282666.0352
6671	282657.2768
6672	282648.0259
6673	282641.2253
6674	282631.9647
6675	282629.3898
6676	282622.8415
6677	282619.6292
6678	282615.134
6679	282608.8802
6680	282603.2828
6681	282598.9449
6682	282591.1312
6683	282567.5908
6684	282557.2863
6685	282548.7753
6686	282542.6785
6687	282537.0948
6688	282531.7434
6689	282526.9167
6690	282520.7587
6691	282514.9831
6692	282502.7158
6693	282495.74
6694	282490.2553
6695	282480.6821
6696	282474.9515
6697	282455.717
6698	282448.7097
6699	282437.9174
6700	282429.6376
6701	282422.9118
6702	282417.4193
6703	282414.5888
6704	282408.5617
6705	282389.0446
6706	282386.2775
6707	282381.5668
6708	282369.8912
6709	282362.3515
6710	282357.9467
6711	282352.4319
6712	282350.4375
6713	282343.8556
6714	282336.5632
6715	282330.9357
6716	282323.8146
6717	282320.2102
6718	282311.8788
6719	282300.1449
6720	282293.4857
6721	282284.2922
6722	282277.2713
6723	282257.8267
6724	282249.5108
6725	282243.5728
6726	282239.4639
6727	282221.9916
6728	282215.3173
6729	282205.3684
6730	282195.9133
6731	282189.1599
6732	282185.747
6733	282183.4872
6734	282172.7916
6735	282168.2002
6736	282161.7462
6737	282146.6768
6738	282142.9706
6739	282134.5973
6740	282126.737
6741	282117.7941
6742	282112.4408
6743	282102.9566
6744	282091.0295
6745	282071.2714
6746	282066.9275
6747	282064.6067
6748	282059.7248
6749	282055.1734
6750	282042.8034
6751	282036.3983
6752	282033.4468
6753	282024.9203
6754	282020.172
6755	282014.9647
6756	282007.299
6757	282000.9933
6758	281991.1181
6759	281983.9257
6760	281974.2316
6761	281968.6869
6762	281959.6933
6763	281954.7098
6764	281948.0789
6765	281945.3043
6766	281940.1752
6767	281935.7935
6768	281927.9123
6769	281920.7245
6770	281912.755
6771	281908.866
6772	281902.6543
6773	281897.1318
6774	281886.6663
6775	281874.6394
6776	281865.5146
6777	281860.416
6778	281848.2992
6779	281841.701
6780	281836.1476
6781	281831.925
6782	281828.499
6783	281824.7899
6784	281816.0051
6785	281808.2494
6786	281799.1537
6787	281793.1553
6788	281786.9688
6789	281782.2311
6790	281774.9135
6791	281768.1442
6792	281760.0884
6793	281743.3733
6794	281735.7775
6795	281730.7048
6796	281725.7463
6797	281721.0689
6798	281709.1667
6799	281703.1585
6800	281695.5936
6801	281671.825
6802	281668.4682
6803	281665.7172
6804	281658.905
6805	281652.462
6806	281647.3967
6807	281641.0141
6808	281634.1258
6809	281623.9548
6810	281617.158
6811	281610.6481
6812	281598.669
6813	281592.2933
6814	281588.2173
6815	281581.0321
6816	281573.6853
6817	281566.0735
6818	281559.0796
6819	281549.7299
6820	281540.2346
6821	281532.8904
6822	281526.723
6823	281523.2122
6824	281514.3876
6825	281509.9679
6826	281498.8948
6827	281495.2232
6828	281487.2504
6829	281481.4991
6830	281472.6852
6831	281466.6809
6832	281460.2974
6833	281452.4059
6834	281446.6368
6835	281440.0454
6836	281428.3318
6837	281418.1688
6838	281400.6325
6839	281392.7495
6840	281387.0532
6841	281380.5768
6842	281374.3843
6843	281367.5157
6844	281359.6942
6845	281353.397
6846	281333.0898
6847	281328.6007
6848	281323.3304
6849	281317.2449
6850	281298.3831
6851	281292.5286
6852	281285.9457
6853	281280.7526
6854	281272.06
6855	281255.6221
6856	281247.7775
6857	281229.2174
6858	281225.9002
6859	281218.6576
6860	281211.9659
6861	281203.8421
6862	281201.2941
6863	281191.2018
6864	281185.2624
6865	281176.2498
6866	281169.2659
6867	281162.5019
6868	281150.7347
6869	281144.4018
6870	281137.1202
6871	281130.4549
6872	281125.8737
6873	281119.7406
6874	281109.3486
6875	281107.0359
6876	281101.9152
6877	281091.5382
6878	281084.872
6879	281079.4302
6880	281074.4661
6881	281068.3578
6882	281063.422
6883	281058.6459
6884	281045.507
6885	281040.3317
6886	281022.3231
6887	281013.201
6888	281002.9892
6889	280989.3935
6890	280977.2286
6891	280969.5254
6892	280958.4123
6893	280949.4088
6894	280935.1089
6895	280929.0471
6896	280920.7461
6897	280907.8758
6898	280902.0713
6899	280896.1676
6900	280890.5836
6901	280883.5481
6902	280878.3059
6903	280872.585
6904	280865.6682
6905	280860.979
6906	280845.0342
6907	280839.688
6908	280833.5336
6909	280825.9352
6910	280818.9572
6911	280814.0443
6912	280807.8805
6913	280804.8562
6914	280795.5504
6915	280790.5734
6916	280783.5864
6917	280777.0785
6918	280770.9323
6919	280761.7305
6920	280749.7096
6921	280743.9572
6922	280738.4604
6923	280735.6532
6924	280729.8803
6925	280724.6547
6926	280719.6976
6927	280711.6469
6928	280706.1257
6929	280703.2644
6930	280694.2728
6931	280691.5355
6932	280685.2518
6933	280679.7718
6934	280670.7517
6935	280664.599
6936	280653.9499
6937	280648.0155
6938	280640.5866
6939	280634.2011
6940	280632.2424
6941	280625.8168
6942	280623.2784
6943	280611.6786
6944	280602.5439
6945	280597.2786
6946	280592.4424
6947	280580.1048
6948	280574.8334
6949	280568.5076
6950	280562.7533
6951	280553.6348
6952	280547.2502
6953	280540.76
6954	280535.5561
6955	280531.0725
6956	280524.0491
6957	280517.1541
6958	280511.1606
6959	280508.6023
6960	280503.2857
6961	280500.3807
6962	280493.8186
6963	280487.7229
6964	280480.2807
6965	280475.9402
6966	280467.9652
6967	280461.3379
6968	280454.9398
6969	280449.1974
6970	280443.5124
6971	280430.5939
6972	280424.4821
6973	280415.3405
6974	280411.0238
6975	280402.6381
6976	280398.04
6977	280391.4216
6978	280384.2916
6979	280379.6618
6980	280375.2107
6981	280368.5649
6982	280362.6432
6983	280355.4377
6984	280346.1672
6985	280338.9254
6986	280337.2709
6987	280331.5123
6988	280326.6601
6989	280319.8752
6990	280315.0438
6991	280309.9709
6992	280302.3238
6993	280295.0375
6994	280288.6609
6995	280283.0357
6996	280278.5936
6997	280273.4192
6998	280266.2313
6999	280259.6147
7000	280253.8031
7001	280241.0346
7002	280233.7995
7003	280227.492
7004	280224.7926
7005	280220.1973
7006	280215.0068
7007	280204.8043
7008	280199.8237
7009	280193.1134
7010	280187.4417
7011	280180.5952
7012	280175.6988
7013	280164.1884
7014	280160.7842
7015	280152.2304
7016	280142.5042
7017	280135.4969
7018	280126.038
7019	280120.2519
7020	280112.3029
7021	280108.0829
7022	280103.6881
7023	280100.1779
7024	280093.4074
7025	280085.8888
7026	280077.4609
7027	280071.1255
7028	280064.2171
7029	280053.9997
7030	280038.4111
7031	280023.1852
7032	280017.2528
7033	280010.0983
7034	280004.5137
7035	280001.5598
7036	279994.5134
7037	279989.0043
7038	279983.5703
7039	279979.9386
7040	279969.2239
7041	279964.2944
7042	279954.2901
7043	279945.3945
7044	279935.841
7045	279929.8524
7046	279923.1872
7047	279916.5701
7048	279910.8909
7049	279900.9049
7050	279896.1275
7051	279892.4147
7052	279883.0207
7053	279872.0836
7054	279863.4822
7055	279856.3472
7056	279849.1276
7057	279842.8398
7058	279837.3573
7059	279828.9774
7060	279821.2178
7061	279813.6182
7062	279804.8496
7063	279799.9337
7064	279792.4494
7065	279783.7202
7066	279778.1435
7067	279774.0377
7068	279767.2403
7069	279761.799
7070	279754.9374
7071	279747.4122
7072	279742.7597
7073	279733.0643
7074	279726.4018
7075	279719.7796
7076	279714.1763
7077	279701.5933
7078	279696.7446
7079	279691.6531
7080	279685.2813
7081	279669.2716
7082	279660.2372
7083	279646.9989
7084	279642.6749
7085	279636.9359
7086	279627.8261
7087	279621.012
7088	279617.2555
7089	279613.74
7090	279602.6844
7091	279596.3537
7092	279587.8964
7093	279582.2877
7094	279574.5081
7095	279569.2562
7096	279563.5776
7097	279559.8709
7098	279550.4023
7099	279540.108
7100	279529.6961
7101	279525.9418
7102	279517.8834
7103	279509.8962
7104	279500.8248
7105	279495.1022
7106	279490.2873
7107	279484.0699
7108	279475.7143
7109	279468.9332
7110	279464.1891
7111	279456.2107
7112	279451.8262
7113	279444.4215
7114	279438.5095
7115	279431.0894
7116	279424.2406
7117	279418.6472
7118	279413.903
7119	279403.1485
7120	279397.0713
7121	279390.6381
7122	279371.5415
7123	279363.5586
7124	279357.6686
7125	279352.0515
7126	279338.9487
7127	279332.7629
7128	279325.4959
7129	279315.9637
7130	279306.4752
7131	279300.3131
7132	279294.5349
7133	279285.3678
7134	279277.5177
7135	279272.8614
7136	279267.4338
7137	279258.9427
7138	279252.693
7139	279247.848
7140	279242.7246
7141	279233.3598
7142	279226.1194
7143	279223.7483
7144	279217.5804
7145	279211.4414
7146	279203.1715
7147	279199.5207
7148	279194.1057
7149	279187.1537
7150	279184.7612
7151	279174.7511
7152	279168.4153
7153	279164.3217
7154	279160.5409
7155	279148.1467
7156	279143.9294
7157	279135.3341
7158	279130.8544
7159	279126.8271
7160	279120.7733
7161	279118.8251
7162	279113.7806
7163	279102.5616
7164	279097.6205
7165	279091.4688
7166	279088.869
7167	279082.2393
7168	279073.3993
7169	279064.9395
7170	279054.8042
7171	279043.7961
7172	279040.8513
7173	279036.9605
7174	279033.3436
7175	279028.2252
7176	279022.6896
7177	279007.9821
7178	278999.3237
7179	278996.6038
7180	278990.2256
7181	278987.6919
7182	278983.0993
7183	278972.8903
7184	278965.3186
7185	278959.983
7186	278955.0994
7187	278952.4435
7188	278946.4169
7189	278938.3439
7190	278933.8214
7191	278929.278
7192	278922.3707
7193	278917.1091
7194	278898.6054
7195	278894.4616
7196	278886.0333
7197	278880.5431
7198	278865.0351
7199	278860.3157
7200	278852.1091
7201	278836.6474
7202	278833.2656
7203	278828.5951
7204	278821.6277
7205	278815.9893
7206	278800.0925
7207	278791.7053
7208	278780.5459
7209	278770.1358
7210	278765.7854
7211	278756.2396
7212	278743.4369
7213	278737.6416
7214	278730.436
7215	278723.8859
7216	278718.4487
7217	278710.3623
7218	278703.433
7219	278698.2007
7220	278688.2569
7221	278682.2498
7222	278676.6651
7223	278664.1822
7224	278658.2888
7225	278646.3033
7226	278641.0784
7227	278630.3473
7228	278620.0339
7229	278613.75
7230	278607.9897
7231	278603.4099
7232	278598.6555
7233	278592.7753
7234	278586.2585
7235	278582.3346
7236	278577.1907
7237	278570.8428
7238	278567.7402
7239	278562.8991
7240	278558.2936
7241	278554.2849
7242	278548.8609
7243	278543.3704
7244	278537.135
7245	278532.738
7246	278530.3978
7247	278515.732
7248	278512.5513
7249	278507.1388
7250	278501.918
7251	278489.7028
7252	278481.2952
7253	278477.1495
7254	278458.7452
7255	278453.2455
7256	278448.1354
7257	278439.6851
7258	278434.6716
7259	278430.1059
7260	278422.128
7261	278415.7444
7262	278405.9717
7263	278399.8483
7264	278393.5014
7265	278385.3084
7266	278375.4838
7267	278370.5336
7268	278361.0834
7269	278344.3149
7270	278338.6387
7271	278325.9083
7272	278320.2074
7273	278316.8101
7274	278310.2064
7275	278307.5656
7276	278300.4996
7277	278292.1397
7278	278284.2071
7279	278276.6758
7280	278272.2362
7281	278265.8531
7282	278259.7942
7283	278255.3881
7284	278250.234
7285	278243.0037
7286	278236.7856
7287	278232.1611
7288	278226.1697
7289	278220.001
7290	278214.1138
7291	278208.7484
7292	278204.4749
7293	278195.6024
7294	278192.6196
7295	278188.4498
7296	278183.3152
7297	278176.7986
7298	278171.5262
7299	278167.1707
7300	278159.9318
7301	278149.1611
7302	278145.5967
7303	278140.0552
7304	278136.1314
7305	278128.3085
7306	278123.1154
7307	278118.6569
7308	278111.5565
7309	278105.6813
7310	278098.4691
7311	278089.882
7312	278086.3862
7313	278081.5585
7314	278072.2772
7315	278069.5532
7316	278061.1685
7317	278055.9768
7318	278050.1875
7319	278041.2319
7320	278036.236
7321	278029.3647
7322	278025.0273
7323	278018.9686
7324	278011.9241
7325	278005.5024
7326	277997.3024
7327	277984.7469
7328	277976.415
7329	277970.7892
7330	277965.6386
7331	277957.9564
7332	277950.5228
7333	277946.1555
7334	277942.1781
7335	277936.7345
7336	277928.6995
7337	277917.962
7338	277907.3723
7339	277901.4854
7340	277892.2023
7341	277889.6126
7342	277883.1593
7343	277877.4157
7344	277872.8946
7345	277864.6523
7346	277855.3032
7347	277849.4135
7348	277839.7638
7349	277831.7153
7350	277825.4719
7351	277816.1563
7352	277809.5963
7353	277803.3634
7354	277800.5267
7355	277795.2536
7356	277771.7823
7357	277764.5744
7358	277761.4529
7359	277755.2541
7360	277746.6778
7361	277741.7283
7362	277733.2521
7363	277726.7592
7364	277715.8158
7365	277711.2087
7366	277707.3504
7367	277700.5067
7368	277691.2936
7369	277686.4537
7370	277680.0762
7371	277673.6077
7372	277669.1649
7373	277663.18
7374	277659.6917
7375	277654.1126
7376	277649.4745
7377	277639.6929
7378	277634.8567
7379	277628.9482
7380	277614.0647
7381	277606.1761
7382	277600.8239
7383	277594.3343
7384	277591.9975
7385	277586.2833
7386	277581.0073
7387	277575.1767
7388	277571.7377
7389	277566.6645
7390	277560.7041
7391	277555.3068
7392	277548.6307
7393	277540.5706
7394	277535.0243
7395	277528.795
7396	277511.3854
7397	277504.4922
7398	277497.5007
7399	277493.3877
7400	277483.3162
7401	277479.2437
7402	277471.7943
7403	277463.4665
7404	277448.4724
7405	277441.6143
7406	277439.5669
7407	277432.6355
7408	277428.363
7409	277422.1239
7410	277414.8687
7411	277402.4075
7412	277393.3323
7413	277389.1643
7414	277383.9058
7415	277378.3509
7416	277361.2383
7417	277352.825
7418	277349.5142
7419	277340.1853
7420	277335.0295
7421	277331.7983
7422	277317.721
7423	277314.2067
7424	277306.1871
7425	277298.4397
7426	277283.6024
7427	277276.2846
7428	277271.4349
7429	277266.4765
7430	277259.7258
7431	277254.0088
7432	277247.8144
7433	277242.7393
7434	277235.8996
7435	277229.3115
7436	277207.1896
7437	277199.0512
7438	277193.8139
7439	277184.5333
7440	277179.5045
7441	277176.211
7442	277171.324
7443	277160.8933
7444	277157.842
7445	277153.3834
7446	277148.7357
7447	277141.4409
7448	277136.8294
7449	277131.9937
7450	277118.2056
7451	277111.1701
7452	277106.7632
7453	277102.5748
7454	277094.2888
7455	277086.6709
7456	277082.1241
7457	277077.1561
7458	277072.5038
7459	277066.2315
7460	277063.5778
7461	277060.0228
7462	277055.1909
7463	277049.1138
7464	277032.0599
7465	277027.5943
7466	277015.7554
7467	277009.3241
7468	277002.6021
7469	276997.2979
7470	276990.7484
7471	276983.3907
7472	276972.9239
7473	276969.1864
7474	276958.1771
7475	276952.5671
7476	276945.8223
7477	276937.855
7478	276933.4641
7479	276925.716
7480	276922.4882
7481	276913.2288
7482	276903.3853
7483	276895.456
7484	276886.3221
7485	276876.3905
7486	276868.5805
7487	276862.3663
7488	276852.8931
7489	276845.8655
7490	276839.3226
7491	276834.5036
7492	276826.5124
7493	276822.235
7494	276818.811
7495	276812.4758
7496	276806.9992
7497	276802.2229
7498	276795.0821
7499	276791.8889
7500	276785.5935
7501	276778.8437
7502	276771.0141
7503	276763.6054
7504	276759.2292
7505	276747.3874
7506	276737.9679
7507	276732.214
7508	276725.0882
7509	276718.9738
7510	276713.3872
7511	276706.1252
7512	276701.2049
7513	276693.3783
7514	276687.9486
7515	276680.2976
7516	276676.4002
7517	276670.7784
7518	276665.1693
7519	276650.6038
7520	276641.2314
7521	276634.6993
7522	276628.5195
7523	276621.582
7524	276616.6895
7525	276611.0014
7526	276603.2336
7527	276598.5056
7528	276587.7672
7529	276582.3037
7530	276575.2059
7531	276568.5876
7532	276562.7921
7533	276557.8599
7534	276550.7213
7535	276547.7236
7536	276541.8545
7537	276537.3316
7538	276533.2099
7539	276515.8822
7540	276509.4897
7541	276501.575
7542	276494.0065
7543	276489.2378
7544	276484.3379
7545	276477.764
7546	276471.9566
7547	276463.3287
7548	276457.3105
7549	276452.1072
7550	276447.2515
7551	276441.0057
7552	276437.2252
7553	276431.2605
7554	276423.8108
7555	276418.6758
7556	276414.5586
7557	276403.1889
7558	276393.5707
7559	276387.1965
7560	276377.1852
7561	276371.1985
7562	276365.644
7563	276357.1225
7564	276353.319
7565	276346.6832
7566	276340.2817
7567	276337.8166
7568	276329.6889
7569	276324.0872
7570	276306.9268
7571	276300.6611
7572	276295.6739
7573	276284.4585
7574	276261.2991
7575	276253.2932
7576	276247.129
7577	276236.0201
7578	276227.7352
7579	276220.2844
7580	276211.6776
7581	276206.6796
7582	276201.5874
7583	276191.8537
7584	276188.3195
7585	276182.3392
7586	276177.6347
7587	276173.0819
7588	276165.7774
7589	276160.8206
7590	276145.6954
7591	276141.5761
7592	276138.4192
7593	276115.9015
7594	276106.567
7595	276099.4123
7596	276094.8582
7597	276086.7906
7598	276073.8785
7599	276068.2446
7600	276063.1286
7601	276053.0455
7602	276047.638
7603	276032.8388
7604	276023.6228
7605	276019.2114
7606	276012.5554
7607	276004.4622
7608	275994.0895
7609	275989.7068
7610	275977.6154
7611	275973.8074
7612	275969.9264
7613	275957.2188
7614	275951.0646
7615	275943.2539
7616	275938.1709
7617	275932.3248
7618	275922.5498
7619	275917.5587
7620	275911.1068
7621	275904.0175
7622	275897.2575
7623	275894.3593
7624	275886.592
7625	275880.9186
7626	275872.5609
7627	275864.6941
7628	275858.9078
7629	275850.6597
7630	275844.1935
7631	275836.5397
7632	275830.1471
7633	275824.5404
7634	275820.2611
7635	275814.0096
7636	275808.7748
7637	275803.9366
7638	275795.8327
7639	275792.9248
7640	275787.1788
7641	275781.1404
7642	275778.8983
7643	275768.4998
7644	275761.0111
7645	275757.2624
7646	275752.7303
7647	275745.8358
7648	275739.9893
7649	275731.1257
7650	275727.0232
7651	275721.5133
7652	275715.6477
7653	275707.2758
7654	275695.1457
7655	275687.8241
7656	275682.814
7657	275676.3019
7658	275673.4083
7659	275669.6853
7660	275663.3734
7661	275658.3799
7662	275653.9213
7663	275647.174
7664	275640.0051
7665	275632.3814
7666	275629.2109
7667	275621.8258
7668	275613.9942
7669	275609.1336
7670	275599.7503
7671	275581.6572
7672	275579.3528
7673	275574.2654
7674	275570.1543
7675	275561.7599
7676	275556.9805
7677	275550.3448
7678	275542.8344
7679	275537.2231
7680	275533.636
7681	275531.1609
7682	275526.9247
7683	275521.0601
7684	275512.4032
7685	275506.221
7686	275498.011
7687	275491.1417
7688	275484.5535
7689	275481.2132
7690	275474.9234
7691	275468.8835
7692	275465.0061
7693	275458.9982
7694	275455.0453
7695	275446.6837
7696	275443.0682
7697	275435.5159
7698	275429.5346
7699	275405.4142
7700	275402.6407
7701	275397.9478
7702	275390.6283
7703	275380.9104
7704	275376.5412
7705	275372.358
7706	275363.5278
7707	275359.4982
7708	275356.8727
7709	275352.3771
7710	275346.8082
7711	275340.6394
7712	275336.0709
7713	275330.9663
7714	275326.4531
7715	275321.6087
7716	275316.6271
7717	275305.433
7718	275299.6223
7719	275294.6061
7720	275292.4856
7721	275289.9609
7722	275277.9283
7723	275269.3202
7724	275265.074
7725	275258.727
7726	275252.6465
7727	275242.2152
7728	275237.6992
7729	275234.0888
7730	275228.3846
7731	275214.7944
7732	275210.7867
7733	275203.8199
7734	275198.8028
7735	275194.512
7736	275189.3686
7737	275184.5733
7738	275173.6025
7739	275171.3305
7740	275163.901
7741	275158.7951
7742	275149.3384
7743	275143.1609
7744	275134.4545
7745	275130.8747
7746	275124.6551
7747	275120.7577
7748	275113.975
7749	275107.911
7750	275101.8108
7751	275096.7559
7752	275074.379
7753	275073.1245
7754	275064.9585
7755	275060.7447
7756	275056.6925
7757	275052.339
7758	275047.5283
7759	275041.0655
7760	275036.3062
7761	275031.1607
7762	275023.4688
7763	275015.8871
7764	275012.8607
7765	275008.8562
7766	275004.1989
7767	274998.4284
7768	274991.0159
7769	274983.5405
7770	274978.511
7771	274972.7625
7772	274967.8698
7773	274960.5012
7774	274957.3363
7775	274951.2559
7776	274947.7775
7777	274942.0237
7778	274935.5667
7779	274928.5919
7780	274921.1394
7781	274907.3179
7782	274901.8898
7783	274897.5705
7784	274891.4475
7785	274886.3552
7786	274883.1556
7787	274877.4876
7788	274860.2903
7789	274852.2717
7790	274847.6128
7791	274836.8644
7792	274830.8111
7793	274824.5339
7794	274818.2207
7795	274813.2928
7796	274806.8367
7797	274800.4864
7798	274794.7525
7799	274787.4918
7800	274782.0067
7801	274776.4424
7802	274769.5791
7803	274764.258
7804	274746.824
7805	274739.2048
7806	274734.5796
7807	274728.8536
7808	274721.89
7809	274715.4456
7810	274708.0199
7811	274702.3065
7812	274691.5225
7813	274683.461
7814	274674.0765
7815	274668.5865
7816	274663.9075
7817	274660.6286
7818	274656.5505
7819	274650.555
7820	274643.4972
7821	274632.631
7822	274630.1827
7823	274624.3188
7824	274614.6089
7825	274601.0076
7826	274590.4512
7827	274583.8827
7828	274579.3445
7829	274572.2518
7830	274564.577
7831	274557.5181
7832	274551.3428
7833	274546.0738
7834	274542.2896
7835	274535.2901
7836	274528.2885
7837	274521.6213
7838	274512.2547
7839	274506.8429
7840	274500.6032
7841	274496.7553
7842	274491.9443
7843	274486.823
7844	274479.4756
7845	274476.1545
7846	274468.8823
7847	274462.6582
7848	274456.2003
7849	274448.1035
7850	274442.2438
7851	274437.0479
7852	274433.2725
7853	274422.888
7854	274419.6705
7855	274414.3065
7856	274411.5274
7857	274403.9881
7858	274398.0439
7859	274386.7399
7860	274375.1054
7861	274357.63
7862	274349.6648
7863	274346.8101
7864	274341.6509
7865	274339.0987
7866	274335.0507
7867	274329.9607
7868	274324.6079
7869	274319.6476
7870	274313.1198
7871	274308.6376
7872	274297.7671
7873	274293.4817
7874	274284.6672
7875	274269.8337
7876	274266.3879
7877	274261.977
7878	274259.2564
7879	274254.5503
7880	274250.1028
7881	274243.7935
7882	274237.3126
7883	274232.8851
7884	274228.1962
7885	274223.9667
7886	274216.4948
7887	274205.7396
7888	274197.6173
7889	274192.2509
7890	274183.528
7891	274176.656
7892	274169.9208
7893	274160.8653
7894	274154.8754
7895	274150.497
7896	274143.2008
7897	274135.8767
7898	274132.2452
7899	274123.068
7900	274117.0478
7901	274113.5404
7902	274106.9353
7903	274099.7035
7904	274088.9083
7905	274083.3492
7906	274076.121
7907	274070.3043
7908	274063.6586
7909	274056.5611
7910	274052.5984
7911	274047.3324
7912	274043.1084
7913	274038.6243
7914	274032.5428
7915	274024.8
7916	274018.4328
7917	274013.8807
7918	274009.216
7919	274001.7878
7920	273997.5951
7921	273988.2231
7922	273970.8809
7923	273965.1726
7924	273960.3157
7925	273954.803
7926	273950.9198
7927	273945.3664
7928	273938.8493
7929	273934.2903
7930	273929.7241
7931	273923.5903
7932	273913.2539
7933	273907.3181
7934	273900.7059
7935	273892.6237
7936	273887.0163
7937	273879.516
7938	273875.0774
7939	273871.6217
7940	273868.537
7941	273860.6024
7942	273852.6206
7943	273836.0906
7944	273834.1375
7945	273824.7769
7946	273821.5723
7947	273812.3736
7948	273794.3348
7949	273789.8248
7950	273785.3295
7951	273776.4967
7952	273772.6236
7953	273766.0096
7954	273758.6836
7955	273743.4747
7956	273738.6733
7957	273735.038
7958	273731.226
7959	273721.2354
7960	273719.5645
7961	273714.6141
7962	273709.218
7963	273703.261
7964	273696.9863
7965	273691.7482
7966	273685.8165
7967	273680.0528
7968	273674.5005
